id_cliente,nombre,email,segmento_demografico,tipo_contrato,fecha_alta
311,Supermercados Castellana S.Com.,gbonet@example.com,Startup,Mensual,2024-11-11
312,Supermercados Globales S.L.N.E,marino35@example.com,Gran Empresa,Mensual,2021-10-20
313,Grupo Acosta S.C.P,uvendrell@example.net,PYME,Anual,2023-12-06
314,Comercial Iberia S.Com.,barragansofia@example.org,Startup,Premium,2022-03-23
315,Instalaciones Ibéricos S.A.,danglada@example.net,Gran Empresa,Mensual,2023-11-16
316,Morillo y asociados S.L.N.E,teodosio36@example.net,PYME,Mensual,2025-07-28
317,Desarrollo Española S.C.P,estrella26@example.net,Startup,Anual,2024-11-02
318,Laguna y Mateo S.L.,alondra93@example.net,Gran Empresa,Premium,2023-04-24
319,Bárcena y Arregui S.A.,alexgarrido@example.com,PYME,Premium,2024-06-07
320,Banca Privada JH S.A.T.,onofrecriado@example.com,PYME,Anual,2022-06-24
321,Caro y Villar S.L.,carrascoignacia@example.net,PYME,Mensual,2024-06-21
322,Infraestructuras EZP S.L.,ortizmarcela@example.org,Startup,Mensual,2022-10-12
323,Alfonso Guillén Montes S.L.N.E,luis36@example.net,Startup,Premium,2025-06-07
324,Consultoría Nevado y asociados S.A.,jose-luiscodina@example.com,Gran Empresa,Premium,2022-10-06
325,Alimentación del Noroeste S.C.P,marciaalcaraz@example.com,PYME,Mensual,2024-05-20
326,Inmobiliaria Báez S.Com.,encarnacion44@example.com,Gran Empresa,Premium,2024-09-02
327,Minería ASY S.L.N.E,amortelmo@example.com,Gran Empresa,Anual,2023-04-23
328,Pinedo y asociados S.L.U.,domingo80@example.net,Gran Empresa,Premium,2022-04-30
329,Construcción Ibéricos S.L.L.,gbustos@example.net,Startup,Anual,2022-07-13
330,Distribuciones Buendía & Asociados S.L.L.,noguesmaria-pilar@example.net,Gran Empresa,Anual,2022-04-29
331,Instalaciones Mir & Asociados S.A.,aura07@example.org,Gran Empresa,Premium,2021-12-15
332,Bernat & Asociados S.A.,xescolano@example.com,PYME,Anual,2022-06-21
333,Pinedo y Rios S.Coop.,jcabanas@example.net,Startup,Premium,2023-08-14
334,Talleres Luís y asociados S.L.,dominga88@example.net,PYME,Mensual,2024-07-12
335,Vallés & Asociados S.Coop.,pedrosolera@example.net,Gran Empresa,Premium,2024-12-25
336,Carrión & Asociados S.L.,celiaelorza@example.com,Startup,Premium,2021-07-08
337,Grupo Andrés S.L.,pombomaria-fernanda@example.net,Startup,Premium,2024-09-29
338,Grupo Vara S.C.P,lisandrosureda@example.org,PYME,Mensual,2025-05-10
339,Transportes Integrales S.L.L.,barberaabraham@example.net,Gran Empresa,Mensual,2024-09-11
340,Inmobiliaria YI S.A.,nereapombo@example.com,Startup,Mensual,2021-11-15
341,Anselmo Higueras Muro S.L.,cblasco@example.com,Startup,Anual,2023-03-30
342,Manufacturas Ibérica S.A.,lola68@example.com,Startup,Anual,2025-04-16
343,Isidro Salmerón Guillen S.L.,azenetharoca@example.org,PYME,Premium,2021-08-02
344,Rosaura Sedano Moreno S.A.T.,barreradafne@example.com,PYME,Mensual,2023-04-07
345,Soluciones JS S.A.,beltranroman@example.org,Gran Empresa,Anual,2024-09-13
346,Compañía Avanzadas S.A.,marta25@example.net,PYME,Mensual,2021-05-28
347,Saez y Mateos S.Coop.,sosorio@example.net,Startup,Anual,2023-09-03
348,Candela Hervia Manjón S.L.N.E,arincon@example.org,Startup,Mensual,2025-03-24
349,Banca Privada Villaverde & Asociados S.Coop.,dazaagapito@example.com,Startup,Anual,2024-11-30
350,Guadalupe Aramburu Izaguirre S.Com.,eperales@example.net,PYME,Premium,2024-10-09
351,Hermanos Carrión S.Com.,acasals@example.com,Startup,Anual,2024-09-21
352,Torrent y Carmona S.A.,artemio89@example.com,Startup,Mensual,2022-05-22
353,Suministros Piñeiro S.L.,leopoldocanete@example.net,Gran Empresa,Anual,2023-01-25
354,Terrón y Bonet S.Com.,qneira@example.org,PYME,Mensual,2022-06-26
355,Bru y asociados S.L.N.E,vidalrivera@example.org,PYME,Mensual,2022-06-07
356,Grupo Blanca S.A.,maritaatienza@example.org,Gran Empresa,Anual,2021-11-03
357,Talleres HINK S.Coop.,morenacaballero@example.com,Gran Empresa,Mensual,2021-08-29
358,María Ángeles Fernández Peñas S.L.,pachecomaricruz@example.com,PYME,Mensual,2023-01-08
359,Pedrero y asociados S.L.N.E,hjuan@example.net,Startup,Anual,2023-02-07
360,Hotel Nebot & Asociados S.A.,anasoler@example.org,Startup,Anual,2021-10-29
361,Restauración del Norte S.Coop.,dulce38@example.com,PYME,Premium,2022-02-14
362,Reyes Navas Bou S.A.,teodosio71@example.org,PYME,Premium,2022-09-11
363,Olivera y asociados S.L.N.E,balvarado@example.org,PYME,Mensual,2025-05-28
364,Suministros Garmendia S.A.,urodenas@example.org,Gran Empresa,Anual,2021-12-15
365,Familia Báez S.C.P,epifaniobarcelo@example.com,Startup,Premium,2024-04-19
366,Boada y asociados S.L.L.,pedrazaamando@example.com,PYME,Anual,2021-09-29
367,Minería del Sur S.L.,amancio37@example.net,PYME,Mensual,2022-02-16
368,Rocha y Gómez S.Coop.,julio78@example.net,Startup,Anual,2023-11-11
369,Familia Alba S.L.,saturninallamas@example.org,Gran Empresa,Mensual,2021-04-02
370,Hermanos Falcón S.L.N.E,ligiaprada@example.net,PYME,Premium,2024-10-04
371,Servicios Integrales S.L.,samupallares@example.com,PYME,Premium,2022-08-21
372,Inmobiliaria Peñas y asociados S.L.U.,zairajordan@example.net,PYME,Anual,2022-01-06
373,Tecnologías Internacionales S.A.,mazadionisio@example.org,PYME,Premium,2022-05-10
374,Grupo Chico S.A.,portillodimas@example.org,Startup,Premium,2024-11-04
375,Supermercados Mariño S.Coop.,lpriego@example.net,Gran Empresa,Premium,2022-04-18
376,Manufacturas Amor y asociados S.Com.,hierronidia@example.com,Startup,Premium,2021-02-15
377,Uribe & Asociados S.A.,rozascarlota@example.org,Startup,Mensual,2021-04-11
378,Minería ZTA S.Coop.,consuela83@example.com,Gran Empresa,Premium,2022-12-17
379,Durán y asociados S.L.N.E,gbaez@example.org,Gran Empresa,Premium,2022-05-30
380,Áurea Bilbao Peinado S.A.,benaventesperanza@example.net,PYME,Anual,2021-04-04
381,Construcción MPA S.L.L.,carrillocalixta@example.org,PYME,Anual,2023-11-23
382,Talleres Morillo S.Com.,stormo@example.org,Startup,Anual,2021-09-14
383,Hermanos Chaves S.Coop.,eladiobertran@example.org,Gran Empresa,Premium,2021-06-02
384,Transportes Escrivá S.A.,florencio88@example.net,Gran Empresa,Anual,2023-01-13
385,Larrea & Asociados S.Coop.,ffont@example.com,PYME,Mensual,2022-03-02
386,Comercial Neira & Asociados S.Coop.,candelabarcena@example.com,Gran Empresa,Anual,2025-03-19
387,Banco Julián & Asociados S.Com.,reigabigail@example.org,Startup,Anual,2021-05-07
388,Maura Soria Miralles S.Com.,npardo@example.org,Startup,Mensual,2022-02-24
389,Desarrollo Antúnez S.A.,melisa58@example.org,Startup,Mensual,2024-01-03
390,Compañía Parejo S.Coop.,pilargalvez@example.com,PYME,Premium,2022-06-13
391,Banca Privada Gomis & Asociados S.L.N.E,mquintanilla@example.com,Startup,Mensual,2023-08-03
392,Mármol y Páez S.Coop.,abellajuan-bautista@example.com,Gran Empresa,Mensual,2021-06-15
393,Botella y Verdejo S.L.N.E,juana28@example.net,Startup,Anual,2021-10-20
394,Bayón & Asociados S.L.L.,quiroslupe@example.com,Gran Empresa,Anual,2021-11-14
395,Requena y Briones S.A.,angelica26@example.net,PYME,Mensual,2022-06-19
396,Paredes & Asociados S.Coop.,gallohoracio@example.net,Gran Empresa,Anual,2024-05-08
397,Promociones Arribas S.A.,bvillaverde@example.com,Startup,Mensual,2024-11-13
398,Familia Castellanos S.L.,ccanellas@example.org,Gran Empresa,Premium,2023-01-29
399,Barros y asociados S.Coop.,zbas@example.com,Startup,Premium,2025-04-09
400,Instalaciones Macias & Asociados S.Com.,sanabriajulio@example.com,Gran Empresa,Premium,2023-04-27
401,Banco FO S.L.,patricio20@example.com,Gran Empresa,Mensual,2021-06-06
402,Gras y Cortina S.Coop.,paulinamenendez@example.com,Gran Empresa,Premium,2024-11-25
403,Construcción Cobo y asociados S.Coop.,hmiralles@example.com,Gran Empresa,Anual,2022-08-09
404,Prada y Rivera S.L.,humbertocapdevila@example.com,Gran Empresa,Anual,2021-10-09
405,Despacho SL S.A.,martacarranza@example.com,Gran Empresa,Mensual,2022-02-08
406,Benavente y asociados S.L.N.E,parrasergio@example.org,Gran Empresa,Mensual,2022-03-01
407,Rocha y Campoy S.A.,pineirocandela@example.org,PYME,Anual,2024-05-05
408,Hermanos Cantero S.Com.,tbravo@example.org,Gran Empresa,Anual,2021-05-18
409,Hnos Reguera S.A.,maximinopalma@example.net,Gran Empresa,Anual,2021-08-26
410,Construcción del Mediterráneo S.L.,lupe29@example.net,Gran Empresa,Mensual,2022-04-18
411,Amigó & Asociados S.L.L.,sabas19@example.org,PYME,Premium,2023-12-01
412,Hnos Barreda S.L.,victorinolara@example.com,PYME,Premium,2024-01-30
413,Salvador Parra Cruz S.A.T.,narvaezrenato@example.com,Startup,Mensual,2021-07-02
414,Alcolea y Cañellas S.A.U,avilalucio@example.net,Startup,Premium,2021-07-26
415,Familia Maldonado S.Coop.,ssilva@example.net,Startup,Mensual,2024-11-14
416,Corbacho & Asociados S.A.,doloressolera@example.org,Gran Empresa,Premium,2025-05-19
417,Desarrollo Catalá S.Coop.,rosa-maria73@example.net,Gran Empresa,Mensual,2024-04-29
418,Manufacturas del Norte S.L.L.,soledad48@example.org,PYME,Anual,2025-06-29
419,Despacho Ripoll S.Com.,susanita67@example.com,PYME,Premium,2021-01-04
420,Jonatan Escamilla Carpio S.A.,tgisbert@example.net,PYME,Anual,2023-07-23
421,Comercializadora Bustamante & Asociados S.A.,gloria97@example.net,PYME,Mensual,2022-07-01
422,Fábrica Avanzadas S.L.L.,iescudero@example.com,PYME,Mensual,2021-05-13
423,Transportes Porras S.C.P,correagaston@example.com,PYME,Mensual,2024-02-19
424,Minería Iberia S.L.,fatima21@example.net,Gran Empresa,Premium,2021-01-15
425,Obdulia Gomila Catalá S.Coop.,lunavillalba@example.com,Gran Empresa,Anual,2022-06-21
426,Hermanos Navas S.Coop.,gasconwilfredo@example.com,Gran Empresa,Premium,2025-07-19
427,Alfaro & Asociados S.A.,gtalavera@example.org,Gran Empresa,Mensual,2023-07-12
428,Comercializadora Gelabert y asociados S.L.N.E,heriberto74@example.com,PYME,Premium,2024-01-06
429,Talleres del Sur S.A.,mtorre@example.net,PYME,Mensual,2021-07-30
430,Cebrián Cepeda Lumbreras S.A.,zvives@example.net,Startup,Premium,2021-12-15
431,Martirio Rios Belda S.L.N.E,garmendiabegona@example.net,Gran Empresa,Premium,2021-10-30
432,Infraestructuras Carballo & Asociados S.L.,saralarrea@example.net,Startup,Anual,2021-06-11
433,Duarte y Falcón S.A.,daviles@example.com,Startup,Mensual,2025-04-25
434,Restauración Ripoll & Asociados S.L.N.E,alfredo39@example.org,Startup,Premium,2023-11-20
435,Promociones Heras y asociados S.Com.,tamo@example.net,Gran Empresa,Mensual,2021-01-22
436,Gil y Cid S.L.,morenoguzman@example.net,PYME,Anual,2021-07-19
437,Angélica Mas Bernat S.Coop.,sandraolmedo@example.org,PYME,Anual,2023-07-03
438,Gibert y Carnero S.L.N.E,garcesantonia@example.com,Gran Empresa,Mensual,2023-11-20
439,Talleres JSAD S.L.N.E,harcos@example.org,Gran Empresa,Premium,2021-06-07
440,Manufacturas Globales S.Coop.,auroraarmengol@example.net,PYME,Anual,2021-04-04
441,Salas & Asociados S.A.T.,ainara52@example.com,PYME,Premium,2023-11-10
442,Garzón & Asociados S.L.,emiliaperea@example.com,PYME,Premium,2022-01-29
443,Despacho FLK S.L.,mcanete@example.com,PYME,Premium,2024-09-05
444,Consultoría Bravo & Asociados S.A.,jsantiago@example.org,PYME,Premium,2023-02-12
445,Hotel Cuervo S.L.,priegoandres@example.net,PYME,Anual,2021-12-10
446,Domitila Galindo Carlos S.C.P,villegasabril@example.com,Startup,Premium,2021-08-11
447,Fábrica Miralles y asociados S.L.,sara96@example.net,PYME,Mensual,2024-05-07
448,Soluciones Osuna y asociados S.L.N.E,poncioguillen@example.org,Gran Empresa,Premium,2025-06-16
449,Logística Española S.Coop.,arteagarosa@example.org,PYME,Premium,2021-05-15
450,Construcción Carlos & Asociados S.A.U,faustino13@example.com,Startup,Anual,2021-10-14
451,Minería QF S.L.,teodoramoreno@example.org,Startup,Premium,2022-04-26
452,Comercializadora Coello y asociados S.L.,yconesa@example.com,Startup,Anual,2022-08-14
453,Manufacturas Salinas S.L.L.,bernardita49@example.com,Startup,Anual,2025-03-24
454,Distribuciones Díez y asociados S.Coop.,benito87@example.org,PYME,Anual,2023-01-19
455,Sastre y asociados S.Coop.,edgarmora@example.com,Gran Empresa,Mensual,2021-04-12
456,Corbacho y asociados S.Coop.,ramondominguez@example.net,Gran Empresa,Mensual,2024-03-21
457,Comercial YTD S.A.,teodorofont@example.org,PYME,Premium,2025-05-13
458,Suministros GYAD S.Com.,alarconsoraya@example.com,Startup,Premium,2021-04-21
459,Aguiló & Asociados S.L.L.,msanchez@example.org,PYME,Anual,2023-09-23
460,Solera y Llamas S.Coop.,mariabello@example.com,PYME,Anual,2022-01-30
461,Hermanos Mena S.A.,whervia@example.com,PYME,Anual,2021-06-19
462,Ruano y asociados S.Coop.,vanesatolosa@example.net,Gran Empresa,Anual,2025-06-07
463,Hermanos Valdés S.Com.,camilaortuno@example.org,Gran Empresa,Mensual,2024-04-04
464,Eligia Calleja Vila S.A.,jerezantonia@example.net,Startup,Mensual,2023-01-19
465,Inmobiliaria Blazquez & Asociados S.L.,cirino18@example.org,PYME,Anual,2023-05-01
466,Comercial Cabo S.L.N.E,pereirarufino@example.net,Gran Empresa,Anual,2024-09-15
467,Familia Molina S.A.T.,contrerasnuria@example.com,Gran Empresa,Premium,2024-10-19
468,Instalaciones Españolas S.L.L.,martincristian@example.com,Gran Empresa,Anual,2023-01-13
469,Farmaceútica del Sur S.A.,marco03@example.org,PYME,Premium,2022-08-25
470,Comercializadora Portillo S.Coop.,noguesrita@example.com,PYME,Premium,2022-07-19
471,Supermercados Avanzadas S.A.,rrios@example.org,Gran Empresa,Mensual,2025-03-12
472,Inversiones Alcolea y asociados S.Com.,haydeecabanillas@example.org,Gran Empresa,Anual,2025-06-26
473,Logística Pinilla S.L.L.,paredessamu@example.net,Startup,Anual,2021-09-01
474,Hnos Calzada S.L.N.E,valbuenaedelmiro@example.com,PYME,Mensual,2022-08-01
475,Melero y asociados S.A.D,rocalola@example.org,Startup,Anual,2024-06-19
476,Beltrán y Franch S.L.N.E,escrivalupe@example.net,Startup,Mensual,2025-06-11
477,Restauración Ibérica S.L.,calderonroberto@example.com,PYME,Mensual,2025-06-19
478,Casas y asociados S.C.P,eliseomontoya@example.com,Gran Empresa,Premium,2022-03-19
479,Manufacturas JCWU S.Coop.,angelita28@example.org,PYME,Anual,2024-04-04
480,Tudela y asociados S.Coop.,nsobrino@example.net,PYME,Premium,2023-03-03
481,Salvà & Asociados S.A.,jose-carlos63@example.net,Gran Empresa,Premium,2024-03-24
482,Desarrollo SCF S.Com.,dominguezmamen@example.net,Startup,Anual,2021-11-11
483,Marta Carbajo Caballero S.Coop.,lpages@example.com,Startup,Mensual,2023-07-17
484,Hnos Navarrete S.L.N.E,vvargas@example.com,PYME,Premium,2023-03-12
485,Lara López Nebot S.L.N.E,rosario70@example.net,Startup,Mensual,2023-09-23
486,Compañía Lillo y asociados S.Com.,selena08@example.net,Gran Empresa,Mensual,2023-03-06
487,Busquets y Merino S.Com.,arellanorocio@example.net,Gran Empresa,Anual,2025-06-13
488,Melero y asociados S.L.N.E,kcisneros@example.org,Startup,Mensual,2021-11-11
489,Ángel Corbacho Molina S.L.,hervasalfonso@example.com,Startup,Anual,2022-07-28
490,Lozano & Asociados S.L.N.E,lorenzarivero@example.net,Gran Empresa,Mensual,2023-04-04
491,Purificación Goñi Diéguez S.A.,bolanosalicia@example.net,PYME,Anual,2025-03-28
492,Bustamante y Núñez S.Com.,nebotheraclio@example.net,Startup,Premium,2024-10-05
493,Familia Madrid S.C.P,walterporta@example.com,Gran Empresa,Mensual,2022-12-01
494,Logística Guardia S.L.N.E,reina67@example.org,Gran Empresa,Premium,2023-07-25
495,Hnos Rosado S.Com.,galmansa@example.net,Startup,Mensual,2021-06-02
496,Susanita Coello Pol S.L.L.,vsoriano@example.org,PYME,Premium,2021-02-16
497,Grupo Amigó S.L.,vayala@example.org,Startup,Premium,2024-12-19
498,Solsona y Daza S.L.N.E,zportillo@example.com,Startup,Mensual,2024-11-18
499,Compañía Martín & Asociados S.A.,omarbaeza@example.com,Startup,Premium,2021-10-01
500,Talleres del Noroeste S.L.N.E,ferrerastrini@example.org,PYME,Premium,2023-04-13
501,Soluciones Ibéricos S.Com.,teclaaguila@example.net,PYME,Anual,2024-11-01
502,Instalaciones SDLC S.Com.,jose-maria86@example.com,Gran Empresa,Anual,2022-11-13
503,Manufacturas Niño y asociados S.L.N.E,zacarias47@example.com,Gran Empresa,Anual,2023-11-22
504,Sotelo y asociados S.L.N.E,dafne08@example.com,Startup,Mensual,2022-07-22
505,Promociones DLI S.A.,tudelaedmundo@example.org,Startup,Mensual,2024-08-21
506,Aroca y asociados S.A.T.,caridadjuarez@example.org,Gran Empresa,Anual,2025-01-28
507,Infraestructuras Nogueira S.L.L.,virginia88@example.com,PYME,Mensual,2025-03-23
508,Despacho Lluch S.Com.,elimuro@example.com,PYME,Premium,2021-07-16
509,Ana Sofía Solís Anguita S.Coop.,agarriga@example.com,Startup,Anual,2021-01-30
510,Gordillo y asociados S.A.U,yolanda81@example.com,PYME,Mensual,2023-10-28
511,Logística BVX S.C.P,nicolasa63@example.net,PYME,Mensual,2023-02-01
512,Logística Abascal S.L.,sferrandez@example.com,Startup,Premium,2022-07-30
513,Hermanos Domingo S.A.,camilauriarte@example.com,PYME,Anual,2024-05-23
514,Hotel Internacionales S.Coop.,leivaurbano@example.net,PYME,Premium,2022-06-23
515,Comercializadora Salvador S.L.N.E,cecilia34@example.org,Startup,Anual,2023-08-08
516,Cayetana Roldan Almansa S.L.N.E,antonia84@example.org,Startup,Mensual,2022-06-13
517,Finanzas del Norte S.A.,yaragones@example.org,Gran Empresa,Mensual,2021-03-04
518,Soluciones CIRR S.L.,bcampo@example.com,Gran Empresa,Premium,2022-02-18
519,Manufacturas Española S.L.,rinconcebrian@example.org,Gran Empresa,Mensual,2022-05-03
520,Grupo Marti S.C.P,renatoromeu@example.com,Gran Empresa,Premium,2022-10-01
521,Servicios CULI S.L.,samuel10@example.com,Gran Empresa,Premium,2024-10-26
522,Alimentación Montero S.L.,nietovalero@example.com,PYME,Anual,2024-01-07
523,Familia Pérez S.L.N.E,emperatriz63@example.net,Startup,Mensual,2022-11-04
524,Grupo Hidalgo S.L.,agapitoalfaro@example.com,PYME,Anual,2025-02-26
525,Hermanos Olivera S.A.U,crespoodalis@example.com,Startup,Premium,2022-05-23
526,Restauración GD S.A.T.,jcanals@example.org,PYME,Anual,2023-04-23
527,Hermanos Milla S.L.L.,dariocatalan@example.net,PYME,Premium,2025-04-23
528,Vergara & Asociados S.L.U.,flora40@example.org,PYME,Mensual,2021-03-24
529,Hermanos Checa S.C.P,jose-ignaciozurita@example.net,Startup,Mensual,2022-03-22
530,Comercial BD S.Com.,rosalinda84@example.org,PYME,Anual,2024-08-10
531,Alimentación Cuevas S.A.,catalinazabala@example.com,PYME,Mensual,2023-07-07
532,Familia Requena S.Coop.,ambrosiovila@example.net,Gran Empresa,Premium,2022-06-05
533,Juana Sales Escamilla S.L.L.,zsancho@example.org,Startup,Mensual,2023-02-07
534,Familia Llopis S.A.U,edgar56@example.org,PYME,Premium,2023-08-19
535,Soluciones GFCO S.A.,penasfabio@example.net,Startup,Premium,2022-02-04
536,Calatayud y Montaña S.L.N.E,santosborrell@example.com,Startup,Anual,2022-01-01
537,Despacho IS S.Coop.,buenaventurajurado@example.org,PYME,Anual,2023-12-28
538,Manrique y asociados S.L.N.E,iglesiatrini@example.com,Startup,Anual,2023-11-24
539,Hnos Galan S.Coop.,escobarlourdes@example.com,Startup,Anual,2024-03-11
540,Transportes Roldan & Asociados S.A.T.,juliana54@example.org,Startup,Mensual,2022-12-09
541,Flora Murcia Berenguer S.Com.,dcorral@example.org,PYME,Mensual,2023-08-29
542,Hermanos Quirós S.L.,jgascon@example.com,PYME,Anual,2021-01-30
543,Casas y Valbuena S.Coop.,estevezjordi@example.com,Gran Empresa,Premium,2023-07-31
544,Garay y Maza S.Com.,heriberto30@example.org,PYME,Mensual,2025-04-06
545,Transportes Puente S.L.,inocenciosureda@example.net,PYME,Premium,2022-02-09
546,Pol y asociados S.A.T.,ribascayetana@example.org,Startup,Premium,2022-03-14
547,Manufacturas Naranjo S.L.,luis-miguel91@example.com,Gran Empresa,Premium,2022-04-26
